area,level,year,household,parking,fuel,SNU,sratio,med,popden,edu,lnsubnet,lngreen,lnwater,spring,fall,winter,score,sentiment,lnprice,longitude,latitude
84.764,24,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,1,5,2.804081633,10.25765937,127.30873,36.393176
84.9,8,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,1,5,2.804081633,10.21647181,127.30873,36.393176
84.976,11,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,1,5,2.804081633,10.33201793,127.30873,36.393176
84.764,14,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,1,5,2.804081633,10.25765937,127.30873,36.393176
84.9,9,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,1,5,2.804081633,10.1980211,127.30873,36.393176
84.764,1,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,1,5,2.804081633,10.22194128,127.30873,36.393176
84.764,18,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,1,5,2.804081633,10.29890232,127.30873,36.393176
84.976,16,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,1,5,2.804081633,10.35456317,127.30873,36.393176
84.976,7,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,1,5,2.804081633,10.33201793,127.30873,36.393176
84.764,21,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,1,0,0,5,2.804081633,10.22557105,127.30873,36.393176
84.976,12,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,1,0,0,5,2.804081633,10.37661131,127.30873,36.393176
84.764,20,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,1,0,0,5,2.804081633,10.27849345,127.30873,36.393176
84.9,3,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,1,0,0,5,2.804081633,10.18111929,127.30873,36.393176
84.764,11,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,1,0,0,5,2.804081633,10.261162,127.30873,36.393176
84.976,17,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,1,0,0,5,2.804081633,10.33526997,127.30873,36.393176
84.976,13,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,1,0,0,5,2.804081633,10.35774282,127.30873,36.393176
84.764,1,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,1,0,0,5,2.804081633,10.16585182,127.30873,36.393176
84.764,16,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,1,0,0,5,2.804081633,10.26639305,127.30873,36.393176
84.764,12,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,1,0,0,5,2.804081633,10.25765937,127.30873,36.393176
84.764,17,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,1,0,0,5,2.804081633,10.2327913,127.30873,36.393176
84.976,7,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,1,0,0,5,2.804081633,10.3609124,127.30873,36.393176
84.764,10,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,1,0,0,5,2.804081633,10.23995979,127.30873,36.393176
84.9,15,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,1,0,0,5,2.804081633,10.24352486,127.30873,36.393176
84.9,6,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,1,0,0,5,2.804081633,10.25765937,127.30873,36.393176
84.976,3,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.30226367,127.30873,36.393176
84.764,13,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.25941222,127.30873,36.393176
84.764,19,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.26813067,127.30873,36.393176
84.9,4,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.19241884,127.30873,36.393176
84.9,7,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.21829829,127.30873,36.393176
84.976,1,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.21829829,127.30873,36.393176
84.764,14,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.20728901,127.30873,36.393176
84.9,3,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.16969059,127.30873,36.393176
84.9,15,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.27505111,127.30873,36.393176
84.976,5,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.3609124,127.30873,36.393176
84.9,13,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.25765937,127.30873,36.393176
84.976,10,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.38282251,127.30873,36.393176
84.976,3,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.2853428,127.30873,36.393176
84.9,4,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.25590344,127.30873,36.393176
84.9,10,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.25414442,127.30873,36.393176
84.9,1,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.09410791,127.30873,36.393176
84.976,7,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.38745572,127.30873,36.393176
84.764,3,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.27505111,127.30873,36.393176
84.976,3,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.25414442,127.30873,36.393176
84.764,22,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.30895266,127.30873,36.393176
84.764,7,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.33526997,127.30873,36.393176
84.976,14,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.4744671,127.30873,36.393176
84.976,4,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.26813067,127.30873,36.393176
84.9,3,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.18111929,127.30873,36.393176
84.764,3,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.29890232,127.30873,36.393176
84.976,8,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.45737267,127.30873,36.393176
84.764,12,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,0,5,2.804081633,10.36722157,127.30873,36.393176
84.9,8,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.34174248,127.30873,36.393176
84.764,6,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.34174248,127.30873,36.393176
84.9,8,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.3449631,127.30873,36.393176
84.976,13,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.45449497,127.30873,36.393176
84.976,5,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.20359214,127.30873,36.393176
84.976,7,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.47163824,127.30873,36.393176
84.9,4,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.32548196,127.30873,36.393176
84.976,12,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.49127422,127.30873,36.393176
84.976,3,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.42821608,127.30873,36.393176
84.9,1,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.17732422,127.30873,36.393176
84.976,23,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.54534144,127.30873,36.393176
84.976,19,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.54006438,127.30873,36.393176
84.9,14,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.45737267,127.30873,36.393176
84.764,14,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.46310334,127.30873,36.393176
84.764,5,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.34174248,127.30873,36.393176
84.764,12,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.48570317,127.30873,36.393176
84.976,20,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.56617553,127.30873,36.393176
84.976,2,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.42821608,127.30873,36.393176
84.976,17,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.62619354,127.30873,36.393176
84.976,7,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.50094948,127.30873,36.393176
84.9,5,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.35774282,127.30873,36.393176
84.976,7,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.59162219,127.30873,36.393176
84.764,2,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.39818379,127.30873,36.393176
84.9,16,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.4487146,127.30873,36.393176
84.9,16,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,1,0,5,2.804081633,10.45737267,127.30873,36.393176
84.9,11,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,1,5,2.804081633,10.30895266,127.30873,36.393176
84.9,9,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,1,5,2.804081633,10.51325312,127.30873,36.393176
84.976,14,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,1,5,2.804081633,10.59287768,127.30873,36.393176
84.9,4,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,1,5,2.804081633,10.34174248,127.30873,36.393176
84.764,6,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,1,5,2.804081633,10.53209621,127.30873,36.393176
84.976,8,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,1,5,2.804081633,10.60410675,127.30873,36.393176
84.976,18,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,1,5,2.804081633,10.63825641,127.30873,36.393176
84.764,11,2005,642,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.7244183,4.531307823,5.887807866,0,0,1,5,2.804081633,10.60658506,127.30873,36.393176
84.903,12,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.887807866,0,0,1,5,2.863945578,10.16585182,127.310925,36.395892
84.903,14,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,1,5,2.863945578,10.14250445,127.310925,36.395892
84.903,5,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,1,5,2.863945578,10.1266311,127.310925,36.395892
84.903,8,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,1,5,2.863945578,10.15812977,127.310925,36.395892
84.903,4,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,1,5,2.863945578,10.0301202,127.310925,36.395892
84.903,19,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,1,5,2.863945578,10.11859893,127.310925,36.395892
84.903,16,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,1,5,2.863945578,10.19615717,127.310925,36.395892
84.903,9,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,1,5,2.863945578,10.19615717,127.310925,36.395892
84.903,17,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,1,5,2.863945578,10.18490001,127.310925,36.395892
84.903,9,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.25061708,127.310925,36.395892
84.903,8,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.14643373,127.310925,36.395892
84.903,4,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.10233841,127.310925,36.395892
84.903,3,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.03451581,127.310925,36.395892
84.903,21,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.18490001,127.310925,36.395892
84.903,5,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.08163374,127.310925,36.395892
76.677,3,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.1266311,127.310925,36.395892
84.903,5,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.07744086,127.310925,36.395892
84.903,13,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.11050172,127.310925,36.395892
84.903,18,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.16585182,127.310925,36.395892
84.903,7,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.08580911,127.310925,36.395892
76.677,5,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.10233841,127.310925,36.395892
84.903,5,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.08580911,127.310925,36.395892
84.903,6,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.1064284,127.310925,36.395892
84.903,9,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.13459927,127.310925,36.395892
76.677,8,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.1064284,127.310925,36.395892
84.903,15,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.14643373,127.310925,36.395892
84.903,18,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.1266311,127.310925,36.395892
84.903,8,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.12862911,127.310925,36.395892
84.903,18,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.16585182,127.310925,36.395892
84.903,6,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.12262308,127.310925,36.395892
84.903,5,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.08580911,127.310925,36.395892
76.677,3,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.08580911,127.310925,36.395892
84.903,2,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,1,0,0,5,2.863945578,10.08580911,127.310925,36.395892
84.903,18,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.15812977,127.310925,36.395892
84.903,5,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.1064284,127.310925,36.395892
84.903,12,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.17351469,127.310925,36.395892
84.903,17,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.15812977,127.310925,36.395892
84.903,13,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.1064284,127.310925,36.395892
84.903,7,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.09410791,127.310925,36.395892
76.677,8,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.13459927,127.310925,36.395892
84.903,12,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.16585182,127.310925,36.395892
84.903,3,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.07744086,127.310925,36.395892
84.903,12,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.14643373,127.310925,36.395892
84.903,5,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.15424627,127.310925,36.395892
84.903,9,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.1266311,127.310925,36.395892
84.903,5,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.17732422,127.310925,36.395892
84.903,1,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,9.998797732,127.310925,36.395892
84.903,2,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.09410791,127.310925,36.395892
84.903,8,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.14250445,127.310925,36.395892
84.903,3,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.08996712,127.310925,36.395892
84.903,4,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.12262308,127.310925,36.395892
76.677,16,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.15812977,127.310925,36.395892
84.903,11,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.16585182,127.310925,36.395892
84.903,11,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.13855967,127.310925,36.395892
84.903,15,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.1980211,127.310925,36.395892
76.677,8,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.11859893,127.310925,36.395892
84.903,13,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.14643373,127.310925,36.395892
84.903,7,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.18490001,127.310925,36.395892
76.677,4,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.0604913,127.310925,36.395892
76.677,5,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.1064284,127.310925,36.395892
84.903,10,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.22194128,127.310925,36.395892
76.677,6,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.08580911,127.310925,36.395892
76.677,6,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.1064284,127.310925,36.395892
84.903,6,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.30895266,127.310925,36.395892
84.903,1,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.11455852,127.310925,36.395892
84.903,10,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.08580911,127.310925,36.395892
76.677,8,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.1246291,127.310925,36.395892
84.903,13,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.25765937,127.310925,36.395892
84.903,5,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.17351469,127.310925,36.395892
84.903,12,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,0,0,5,2.863945578,10.23995979,127.310925,36.395892
76.677,12,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,1,0,5,2.863945578,10.1266311,127.310925,36.395892
84.903,22,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,1,0,5,2.863945578,10.24352486,127.310925,36.395892
76.677,10,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,1,0,5,2.863945578,10.14643373,127.310925,36.395892
76.677,13,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,1,0,5,2.863945578,10.15034763,127.310925,36.395892
84.903,24,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,1,0,5,2.863945578,10.30895266,127.310925,36.395892
84.903,6,2004,834,1.2,0,5,96.89195053,36,4776.184211,32.36688233,6.603594713,5.647206606,5.916195295,0,1,0,5,2.863945578,10.21097225,127.310925,36.395892
